date,datetime,title,summary,url,source,search_query,query_type,date_range,fda_milestone_type,market_impact_type,company_news_category,priority_score,drug_specific,company_mentioned,sentiment_score,weighted_sentiment,sentiment_label,sentiment_weight
2025-04-30,2025-04-30 07:00:00,"Stocks To Buy Today, Brokerages Recommendation: Patel Engineering, Engineers India, Biocon, Ambuja Cements, Trent and more - ET Now","<a href=""https://news.google.com/rss/articles/CBMi_AFBVV95cUxPbGc2LXhrMnJBeEd5ZUdDMXJYTmxsdDMwWFBCMndxMGEwUHlEMUZzWHV2ZDZnRVktblBEUXlXR3lZX3Y3TmsyOHVpdlVfS2pBNGFUSC1EdVZXQ3VBd1I3NVhBelJrM1p2S1lndU5velJVaUFyZHphaWRjTmEtbi1US0Vrc2JZZlhlNVR6T1I3Rll5UWRKUzZ0T2p6Y0RMTTAxc21TVThyU2ptUkZWczBTa1REOElZbndNWldEbFpHSVR5ZkxISm9kRFJSS0QwX2RncEVTcEtFQkphcjJmZjVzNUMzT1ZMbVlXTmNTSzI2bDJIeFJzR25WQ1E1d2fSAYICQVVfeXFMTjVVdTg4TGhqY0VUMXRLS05pY2NzMFVSWUVTSHFkd1JMV2JkalhhOWc3S25fVDF3OG5GeTJmRkN3Z3AzOE9ObmJuYmdfaTlabWVLblUwSExEZnBLcTdiRWNRaVE2QXRGdXV5VnZXOWpZeUVLRUR0X0k5VzdxQkwwdkExczhPaVV5QkpOckUtalByVjAxaGh0RVk4VjFJOV9xV3RXNy1lVHg3VHZDSzJUSnc3TE8xNWdLeTA5Vll2X0U3YUY0VURZRkRCVHMxRXRQaTJKNVAxM0cyZDUxbWFWQmNxZl9seDExMlZ0ZnZmNUZiV2JwcmZHVWpTTUNOT0kxYkF3?oc=5"" target=""_blank"">Stocks To Buy Today, Brokerages Recommendation: Patel Engineering, Engineers India, Biocon, Ambuja Cements, Trent and more</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET Now</font>",https://news.google.com/rss/articles/CBMi_AFBVV95cUxPbGc2LXhrMnJBeEd5ZUdDMXJYTmxsdDMwWFBCMndxMGEwUHlEMUZzWHV2ZDZnRVktblBEUXlXR3lZX3Y3TmsyOHVpdlVfS2pBNGFUSC1EdVZXQ3VBd1I3NVhBelJrM1p2S1lndU5velJVaUFyZHphaWRjTmEtbi1US0Vrc2JZZlhlNVR6T1I3Rll5UWRKUzZ0T2p6Y0RMTTAxc21TVThyU2ptUkZWczBTa1REOElZbndNWldEbFpHSVR5ZkxISm9kRFJSS0QwX2RncEVTcEtFQkphcjJmZjVzNUMzT1ZMbVlXTmNTSzI2bDJIeFJzR25WQ1E1d2fSAYICQVVfeXFMTjVVdTg4TGhqY0VUMXRLS05pY2NzMFVSWUVTSHFkd1JMV2JkalhhOWc3S25fVDF3OG5GeTJmRkN3Z3AzOE9ObmJuYmdfaTlabWVLblUwSExEZnBLcTdiRWNRaVE2QXRGdXV5VnZXOWpZeUVLRUR0X0k5VzdxQkwwdkExczhPaVV5QkpOckUtalByVjAxaGh0RVk4VjFJOV9xV3RXNy1lVHg3VHZDSzJUSnc3TE8xNWdLeTA5Vll2X0U3YUY0VURZRkRCVHMxRXRQaTJKNVAxM0cyZDUxbWFWQmNxZl9seDExMlZ0ZnZmNUZiV2JwcmZHVWpTTUNOT0kxYkF3?oc=5,Google News - Market + Complete Company News,Biocon target price,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.125,0.125,positive,1.0
2025-05-07,2025-05-07 07:00:00,"Buy Biocon, target price Rs 351: Axis Securities - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5"" target=""_blank"">Buy Biocon, target price Rs 351: Axis Securities</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5,Google News - Market + Complete Company News,Biocon stock price,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.21466666666666667,0.21466666666666667,positive,1.0
2025-05-07,2025-05-07 07:00:00,"Buy Biocon, target price Rs 351: Axis Securities - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5"" target=""_blank"">Buy Biocon, target price Rs 351: Axis Securities</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5,Google News - Market + Complete Company News,Biocon promoter stake,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.21466666666666667,0.21466666666666667,positive,1.0
2025-05-07,2025-05-07 07:00:00,"Buy Biocon, target price Rs 351: Axis Securities - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5"" target=""_blank"">Buy Biocon, target price Rs 351: Axis Securities</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5,Google News - Market + Complete Company News,Biocon analyst report,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.21466666666666667,0.21466666666666667,positive,1.0
2025-05-07,2025-05-07 07:00:00,"Buy Biocon, target price Rs 351: Axis Securities - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5"" target=""_blank"">Buy Biocon, target price Rs 351: Axis Securities</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMivgFBVV95cUxOZGlBNlAweWlmSE9lZHhZZkc1NjJrMk9jYzJiNDIwZkgzSHpfUEpXajY2QkxmS3pZeU5STU1WRnl4RG5ncXZRQmhJNDVraXh4VVAyMll4bDdYUTJxeUNqTEo1T1FqQWoxRUE2eHFVV1dvTEs1bjA0OFNLRk81WHR4dEFZRTQwTGs0N3dIa3J6dEN6cDFtRUpmdFhieFp3TTRYRm44N1k1Und2QmxZd2hfYzN1MGRDNnp3aXZxTVRR0gHDAUFVX3lxTE5aT2xUaV9LUHZjZ21SU3ZwLWtLQXAwNm9rX3NBQ0pvWFNEUU9UR29GTDhzTmpfeVBEN3pkODgzWE5FUWIxMWJoNFdkRlZ1cXNWNEJhdmF1VzF0UG52bk85aFdReG5KTjktWWdmNVdEbkFZYWVEbmNWaG8wR2dhV0JGcExCd2pFbEE1NFJsTHkzeFlsbllXV2NPd0wwUTFMdVpLUWE4bFpmeG91ZWQzZTVjR0kyN0RrYnRfZXRNd2NYVDFDVQ?oc=5,Google News - Market + Complete Company News,Biocon target price,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.21466666666666667,0.21466666666666667,positive,1.0
2025-05-13,2025-05-13 07:00:00,"Top stocks to buy today: Stock recommendations for May 13, 2025 - Times of India","<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxOekhubzhrRkhCLVFybEpjQjF0Tk14M1MtVGxaNE9aSFpYQ211T3IzOUhyd0FLellyQ09RSlViUmdxamF4eVkxcDljWFM2Z1V1MjBpN0twYmdiSzRFdzI0bDk5WkVrZ2dlLWkyRHNSSGk2eDM5UTRXVHFOOHVrQUlhZFc0SDV3SzRnNEVlemtWQjVtTjYxbC01amVLdXBRVWIzVGdpaWRPd3o2aGZkU1lNTWFVcnFiZ3doa29ETTlzRkFuZDE0akRBSWhfQ184M0JfQWp6bXpLTDFhUGJUbTZ5UdIB5gFBVV95cUxOODBtbDB3RnBvUTZsTkhoTlZtQXpKU2g3MWd4aTNCYU0tNGNnS2d1WWc3VTVnS051eFA1WWtuS1N6RTdsTDhmd1ExTVFyRzlKRnBQNzB4RHlHcjh4UGlIaFRneGN6OWlCWFROMHpOcG5LdWp1ZlpTYzZQaTkwckpVTjhxcUhTR1FxaUg4c0dLeTBuMTdpYkxvb2ZkeFpJWGowbjBoVFlnTUZYQzNnS1F0UFRsV0h0X09sdXZSdHVqRVBSTTgyVVFRakdhR1hiS2NYck9MNVhkR2FCT0k0VldXWTNnc25jdw?oc=5"" target=""_blank"">Top stocks to buy today: Stock recommendations for May 13, 2025</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>",https://news.google.com/rss/articles/CBMi4AFBVV95cUxOekhubzhrRkhCLVFybEpjQjF0Tk14M1MtVGxaNE9aSFpYQ211T3IzOUhyd0FLellyQ09RSlViUmdxamF4eVkxcDljWFM2Z1V1MjBpN0twYmdiSzRFdzI0bDk5WkVrZ2dlLWkyRHNSSGk2eDM5UTRXVHFOOHVrQUlhZFc0SDV3SzRnNEVlemtWQjVtTjYxbC01amVLdXBRVWIzVGdpaWRPd3o2aGZkU1lNTWFVcnFiZ3doa29ETTlzRkFuZDE0akRBSWhfQ184M0JfQWp6bXpLTDFhUGJUbTZ5UdIB5gFBVV95cUxOODBtbDB3RnBvUTZsTkhoTlZtQXpKU2g3MWd4aTNCYU0tNGNnS2d1WWc3VTVnS051eFA1WWtuS1N6RTdsTDhmd1ExTVFyRzlKRnBQNzB4RHlHcjh4UGlIaFRneGN6OWlCWFROMHpOcG5LdWp1ZlpTYzZQaTkwckpVTjhxcUhTR1FxaUg4c0dLeTBuMTdpYkxvb2ZkeFpJWGowbjBoVFlnTUZYQzNnS1F0UFRsV0h0X09sdXZSdHVqRVBSTTgyVVFRakdhR1hiS2NYck9MNVhkR2FCT0k0VldXWTNnc25jdw?oc=5,Google News - Market + Complete Company News,Biocon target price,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,False,0.22615000000000002,0.22615000000000002,positive,1.0
2025-05-13,2025-05-13 07:00:00,"Top stocks to buy today: Stock recommendations for May 13, 2025 - Times of India","<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxOekhubzhrRkhCLVFybEpjQjF0Tk14M1MtVGxaNE9aSFpYQ211T3IzOUhyd0FLellyQ09RSlViUmdxamF4eVkxcDljWFM2Z1V1MjBpN0twYmdiSzRFdzI0bDk5WkVrZ2dlLWkyRHNSSGk2eDM5UTRXVHFOOHVrQUlhZFc0SDV3SzRnNEVlemtWQjVtTjYxbC01amVLdXBRVWIzVGdpaWRPd3o2aGZkU1lNTWFVcnFiZ3doa29ETTlzRkFuZDE0akRBSWhfQ184M0JfQWp6bXpLTDFhUGJUbTZ5UdIB5gFBVV95cUxOODBtbDB3RnBvUTZsTkhoTlZtQXpKU2g3MWd4aTNCYU0tNGNnS2d1WWc3VTVnS051eFA1WWtuS1N6RTdsTDhmd1ExTVFyRzlKRnBQNzB4RHlHcjh4UGlIaFRneGN6OWlCWFROMHpOcG5LdWp1ZlpTYzZQaTkwckpVTjhxcUhTR1FxaUg4c0dLeTBuMTdpYkxvb2ZkeFpJWGowbjBoVFlnTUZYQzNnS1F0UFRsV0h0X09sdXZSdHVqRVBSTTgyVVFRakdhR1hiS2NYck9MNVhkR2FCT0k0VldXWTNnc25jdw?oc=5"" target=""_blank"">Top stocks to buy today: Stock recommendations for May 13, 2025</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>",https://news.google.com/rss/articles/CBMi4AFBVV95cUxOekhubzhrRkhCLVFybEpjQjF0Tk14M1MtVGxaNE9aSFpYQ211T3IzOUhyd0FLellyQ09RSlViUmdxamF4eVkxcDljWFM2Z1V1MjBpN0twYmdiSzRFdzI0bDk5WkVrZ2dlLWkyRHNSSGk2eDM5UTRXVHFOOHVrQUlhZFc0SDV3SzRnNEVlemtWQjVtTjYxbC01amVLdXBRVWIzVGdpaWRPd3o2aGZkU1lNTWFVcnFiZ3doa29ETTlzRkFuZDE0akRBSWhfQ184M0JfQWp6bXpLTDFhUGJUbTZ5UdIB5gFBVV95cUxOODBtbDB3RnBvUTZsTkhoTlZtQXpKU2g3MWd4aTNCYU0tNGNnS2d1WWc3VTVnS051eFA1WWtuS1N6RTdsTDhmd1ExTVFyRzlKRnBQNzB4RHlHcjh4UGlIaFRneGN6OWlCWFROMHpOcG5LdWp1ZlpTYzZQaTkwckpVTjhxcUhTR1FxaUg4c0dLeTBuMTdpYkxvb2ZkeFpJWGowbjBoVFlnTUZYQzNnS1F0UFRsV0h0X09sdXZSdHVqRVBSTTgyVVFRakdhR1hiS2NYck9MNVhkR2FCT0k0VldXWTNnc25jdw?oc=5,Google News - Market + Complete Company News,Biocon brokerage report,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,False,0.22615000000000002,0.22615000000000002,positive,1.0
2025-05-14,2025-05-14 03:41:00,"I-Sec maintains Sell on Biocon, revises target price to Rs 270 - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxOcjBZNjB1OGpUUU9FYkdSQ2FfSGhFbm1ZYU5YQmNnV3BQcjFJS0ZRYjNZNnUtbmhJQ0t1NzdoQkNMUVFJRC1hbk1UUWxlSnFrWkFIWXN5VGhpRFdjNDMtWHFkRXhZUWFIQVRqb3lpQTNYTkZPUUdhd3Etd2lGazJLbTc1OGVRLUhqdHRCblZYa2Y0SkViRDlNSjV6VDJtanRCZ2xhUmROZ2RfREpWOVp3VElLTnhER2lCSkFWTzNJZFozQlpsTjBBUVZMZFA0a2ZGX0Z1enBR0gHWAUFVX3lxTE5yMFk2MHU4alRRT0ViR1JDYV9IaEVubVlhTlhCY2dXcFByMUlLRlFiM1k2dS1uaElDS3U3N2hCQ0xRUUlELWFuTVRRbGVKcWtaQUhZc3lUaGlEV2M0My1YcWRFeFlRYUhBVGpveWlBM1hORk9RR2F3cS13aUZrMkttNzU4ZVEtSGp0dEJuVlhrZjRKRWJEOU1KNXpUMm1qdEJnbGFSZE5nZF9ESlY5WndUSUtOeERHaUJKQVZPM0lkWjNCWmxOMEFRVkxkUDRrZkZfRnV6cFE?oc=5"" target=""_blank"">I-Sec maintains Sell on Biocon, revises target price to Rs 270</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOcjBZNjB1OGpUUU9FYkdSQ2FfSGhFbm1ZYU5YQmNnV3BQcjFJS0ZRYjNZNnUtbmhJQ0t1NzdoQkNMUVFJRC1hbk1UUWxlSnFrWkFIWXN5VGhpRFdjNDMtWHFkRXhZUWFIQVRqb3lpQTNYTkZPUUdhd3Etd2lGazJLbTc1OGVRLUhqdHRCblZYa2Y0SkViRDlNSjV6VDJtanRCZ2xhUmROZ2RfREpWOVp3VElLTnhER2lCSkFWTzNJZFozQlpsTjBBUVZMZFA0a2ZGX0Z1enBR0gHWAUFVX3lxTE5yMFk2MHU4alRRT0ViR1JDYV9IaEVubVlhTlhCY2dXcFByMUlLRlFiM1k2dS1uaElDS3U3N2hCQ0xRUUlELWFuTVRRbGVKcWtaQUhZc3lUaGlEV2M0My1YcWRFeFlRYUhBVGpveWlBM1hORk9RR2F3cS13aUZrMkttNzU4ZVEtSGp0dEJuVlhrZjRKRWJEOU1KNXpUMm1qdEJnbGFSZE5nZF9ESlY5WndUSUtOeERHaUJKQVZPM0lkWjNCWmxOMEFRVkxkUDRrZkZfRnV6cFE?oc=5,Google News - Market + Complete Company News,Biocon earnings,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.06666666666666667,0.06666666666666667,neutral,1.0
2025-05-14,2025-05-14 03:41:00,"I-Sec maintains Sell on Biocon, revises target price to Rs 270 - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxOcjBZNjB1OGpUUU9FYkdSQ2FfSGhFbm1ZYU5YQmNnV3BQcjFJS0ZRYjNZNnUtbmhJQ0t1NzdoQkNMUVFJRC1hbk1UUWxlSnFrWkFIWXN5VGhpRFdjNDMtWHFkRXhZUWFIQVRqb3lpQTNYTkZPUUdhd3Etd2lGazJLbTc1OGVRLUhqdHRCblZYa2Y0SkViRDlNSjV6VDJtanRCZ2xhUmROZ2RfREpWOVp3VElLTnhER2lCSkFWTzNJZFozQlpsTjBBUVZMZFA0a2ZGX0Z1enBR0gHWAUFVX3lxTE5yMFk2MHU4alRRT0ViR1JDYV9IaEVubVlhTlhCY2dXcFByMUlLRlFiM1k2dS1uaElDS3U3N2hCQ0xRUUlELWFuTVRRbGVKcWtaQUhZc3lUaGlEV2M0My1YcWRFeFlRYUhBVGpveWlBM1hORk9RR2F3cS13aUZrMkttNzU4ZVEtSGp0dEJuVlhrZjRKRWJEOU1KNXpUMm1qdEJnbGFSZE5nZF9ESlY5WndUSUtOeERHaUJKQVZPM0lkWjNCWmxOMEFRVkxkUDRrZkZfRnV6cFE?oc=5"" target=""_blank"">I-Sec maintains Sell on Biocon, revises target price to Rs 270</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOcjBZNjB1OGpUUU9FYkdSQ2FfSGhFbm1ZYU5YQmNnV3BQcjFJS0ZRYjNZNnUtbmhJQ0t1NzdoQkNMUVFJRC1hbk1UUWxlSnFrWkFIWXN5VGhpRFdjNDMtWHFkRXhZUWFIQVRqb3lpQTNYTkZPUUdhd3Etd2lGazJLbTc1OGVRLUhqdHRCblZYa2Y0SkViRDlNSjV6VDJtanRCZ2xhUmROZ2RfREpWOVp3VElLTnhER2lCSkFWTzNJZFozQlpsTjBBUVZMZFA0a2ZGX0Z1enBR0gHWAUFVX3lxTE5yMFk2MHU4alRRT0ViR1JDYV9IaEVubVlhTlhCY2dXcFByMUlLRlFiM1k2dS1uaElDS3U3N2hCQ0xRUUlELWFuTVRRbGVKcWtaQUhZc3lUaGlEV2M0My1YcWRFeFlRYUhBVGpveWlBM1hORk9RR2F3cS13aUZrMkttNzU4ZVEtSGp0dEJuVlhrZjRKRWJEOU1KNXpUMm1qdEJnbGFSZE5nZF9ESlY5WndUSUtOeERHaUJKQVZPM0lkWjNCWmxOMEFRVkxkUDRrZkZfRnV6cFE?oc=5,Google News - Market + Complete Company News,Biocon promoter stake,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.06666666666666667,0.06666666666666667,neutral,1.0
2025-05-14,2025-05-14 03:41:00,"I-Sec maintains Sell on Biocon, revises target price to Rs 270 - The Economic Times","<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxOcjBZNjB1OGpUUU9FYkdSQ2FfSGhFbm1ZYU5YQmNnV3BQcjFJS0ZRYjNZNnUtbmhJQ0t1NzdoQkNMUVFJRC1hbk1UUWxlSnFrWkFIWXN5VGhpRFdjNDMtWHFkRXhZUWFIQVRqb3lpQTNYTkZPUUdhd3Etd2lGazJLbTc1OGVRLUhqdHRCblZYa2Y0SkViRDlNSjV6VDJtanRCZ2xhUmROZ2RfREpWOVp3VElLTnhER2lCSkFWTzNJZFozQlpsTjBBUVZMZFA0a2ZGX0Z1enBR0gHWAUFVX3lxTE5yMFk2MHU4alRRT0ViR1JDYV9IaEVubVlhTlhCY2dXcFByMUlLRlFiM1k2dS1uaElDS3U3N2hCQ0xRUUlELWFuTVRRbGVKcWtaQUhZc3lUaGlEV2M0My1YcWRFeFlRYUhBVGpveWlBM1hORk9RR2F3cS13aUZrMkttNzU4ZVEtSGp0dEJuVlhrZjRKRWJEOU1KNXpUMm1qdEJnbGFSZE5nZF9ESlY5WndUSUtOeERHaUJKQVZPM0lkWjNCWmxOMEFRVkxkUDRrZkZfRnV6cFE?oc=5"" target=""_blank"">I-Sec maintains Sell on Biocon, revises target price to Rs 270</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOcjBZNjB1OGpUUU9FYkdSQ2FfSGhFbm1ZYU5YQmNnV3BQcjFJS0ZRYjNZNnUtbmhJQ0t1NzdoQkNMUVFJRC1hbk1UUWxlSnFrWkFIWXN5VGhpRFdjNDMtWHFkRXhZUWFIQVRqb3lpQTNYTkZPUUdhd3Etd2lGazJLbTc1OGVRLUhqdHRCblZYa2Y0SkViRDlNSjV6VDJtanRCZ2xhUmROZ2RfREpWOVp3VElLTnhER2lCSkFWTzNJZFozQlpsTjBBUVZMZFA0a2ZGX0Z1enBR0gHWAUFVX3lxTE5yMFk2MHU4alRRT0ViR1JDYV9IaEVubVlhTlhCY2dXcFByMUlLRlFiM1k2dS1uaElDS3U3N2hCQ0xRUUlELWFuTVRRbGVKcWtaQUhZc3lUaGlEV2M0My1YcWRFeFlRYUhBVGpveWlBM1hORk9RR2F3cS13aUZrMkttNzU4ZVEtSGp0dEJuVlhrZjRKRWJEOU1KNXpUMm1qdEJnbGFSZE5nZF9ESlY5WndUSUtOeERHaUJKQVZPM0lkWjNCWmxOMEFRVkxkUDRrZkZfRnV6cFE?oc=5,Google News - Market + Complete Company News,Biocon bonus shares,Market + Complete Company News,2021-01-01_to_2025-06-26,Other,Other,market_rumors,5,False,True,0.06666666666666667,0.06666666666666667,neutral,1.0
