date,datetime,title,summary,url,source,search_query,query_group,collection_timestamp,drug_specific,company_specific,fda_regulatory,financial,competitive,overall_relevance,sentiment_score,sentiment_confidence,sentiment_positive,sentiment_negative,sentiment_neutral,revenue_mentioned,profit_mentioned,loss_mentioned,percentage_change,currency_amount,milestone_pre_clinical,milestone_ind_application,milestone_phase_1_trials,milestone_phase_2_trials,milestone_phase_3_trials,milestone_bla_submission,milestone_fda_review,milestone_fda_inspection,milestone_fda_approval,milestone_product_launch,milestone_market_penetration,milestone_regulatory_issues,primary_fda_milestone,fda_milestone_confidence,priority_score
2025-01-12,2025-01-12 08:00:00,Biocon shares jump 4% as USFDA classifies Biocon Biologics site in Malaysia as voluntary action indicated; all you need to know - Upstox,"<a href=""https://news.google.com/rss/articles/CBMilAJBVV95cUxOWkdvaVNRTTNvcEwybG4zMlplQjBkV2cxOEdMdWhkcWppOHo0cGlWeDJTZEdOUV9Tcm96ZUNLT2dQb2h1U1FWdDJsSHdyOEJ6eVVHalFodVBaaE16MERnUjdxWV9KejhjZ19pV3ltVGJVZGRJV1h6QzdMUEdIVVd1RHJrSlRZQTRDRlJqSkE3ZDRkaVdRc3RndkktQ05VTk9RYjZhSWhGaWtvWmJzY0JuaHZ3OHRRcmVBYzBPbF9OcFpSeE1uY2w5Y09wWnVpQllkODlkNWxxT1RqV3ZIeVBvMGp4YkdBVWZOQmVFci00ZFZ2YkFnUU01MHdlOUQzVFBEN2x2T1pqUDJ0V3licEIyMk93bTM?oc=5"" target=""_blank"">Biocon shares jump 4% as USFDA classifies Biocon Biologics site in Malaysia as voluntary action indicated; all you need to know</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Upstox</font>",https://news.google.com/rss/articles/CBMilAJBVV95cUxOWkdvaVNRTTNvcEwybG4zMlplQjBkV2cxOEdMdWhkcWppOHo0cGlWeDJTZEdOUV9Tcm96ZUNLT2dQb2h1U1FWdDJsSHdyOEJ6eVVHalFodVBaaE16MERnUjdxWV9KejhjZ19pV3ltVGJVZGRJV1h6QzdMUEdIVVd1RHJrSlRZQTRDRlJqSkE3ZDRkaVdRc3RndkktQ05VTk9RYjZhSWhGaWtvWmJzY0JuaHZ3OHRRcmVBYzBPbF9OcFpSeE1uY2w5Y09wWnVpQllkODlkNWxxT1RqV3ZIeVBvMGp4YkdBVWZOQmVFci00ZFZ2YkFnUU01MHdlOUQzVFBEN2x2T1pqUDJ0V3licEIyMk93bTM?oc=5,Google News,Biocon insulin market share,competitive,2025-06-27T05:41:26.942163,0.0,0.5,0.2,0.0,0.0,0.15,0.19740945551487782,0.47592677143944634,0.19740945551487782,0.0,0.8025905444851222,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,3.0922283665446333
2024-08-05,2024-08-05 07:00:00,Biocon gets US FDA report after Vizag facility scan; no more regulatory action needed - CNBC TV18,"<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxQbXJ1amtyWDRXUmRXb0g2bWs1ZVNqRHV3RXVYQmliNkJ0aVplamxETWZHblEtQVRxZVZUcGJlN2c1S1lhWGhrVEtmMzNjRm1TR05oWVBYc0hmZ1V0M3VrX0g3TjJoMmt3RVNCREVqcU1kS25zY3BwSVZTNUd2UTRDZ1p4RnJzdkdLWXoyakdnM1dEYWxhWlhfaGxhUDc2UTZ5ZnJDNlFic0hvRWh3bmNOeHY2UldhOG81QTczemNGUklhN2xCV082NTRtc3hyelc0Qlpib1ZPUTBzVHPSAeABQVVfeXFMTnhFeDlmbFNWbHpWYnNqdHMySDA3TzRuNFk2dEZTcGg4Z0xaeDEycXVlQ0M0ZG1YMnd0NWV4Ti1va3czVGlOTzZpQ1dMaTFwR2pmSzVMRHpxdDZORzhsTVd2RERaTC1iaHNDQmk2M09jT0xoUkREUk1xUFkxOEhVUzNVT2ZSdVlfMy1KV3dTZjIwaUJrMjgyWGpQRkQtdG9IcHFjM3NHQUhfUWk3RF9BalhINFFIdVNhTEx1MkVqTGhuTFJsZjAzMjdKbHBmUkg2S2x4NkRUX3o5SUY0RHZMM2Q?oc=5"" target=""_blank"">Biocon gets US FDA report after Vizag facility scan; no more regulatory action needed</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC TV18</font>",https://news.google.com/rss/articles/CBMi2wFBVV95cUxQbXJ1amtyWDRXUmRXb0g2bWs1ZVNqRHV3RXVYQmliNkJ0aVplamxETWZHblEtQVRxZVZUcGJlN2c1S1lhWGhrVEtmMzNjRm1TR05oWVBYc0hmZ1V0M3VrX0g3TjJoMmt3RVNCREVqcU1kS25zY3BwSVZTNUd2UTRDZ1p4RnJzdkdLWXoyakdnM1dEYWxhWlhfaGxhUDc2UTZ5ZnJDNlFic0hvRWh3bmNOeHY2UldhOG81QTczemNGUklhN2xCV082NTRtc3hyelc0Qlpib1ZPUTBzVHPSAeABQVVfeXFMTnhFeDlmbFNWbHpWYnNqdHMySDA3TzRuNFk2dEZTcGg4Z0xaeDEycXVlQ0M0ZG1YMnd0NWV4Ti1va3czVGlOTzZpQ1dMaTFwR2pmSzVMRHpxdDZORzhsTVd2RERaTC1iaHNDQmk2M09jT0xoUkREUk1xUFkxOEhVUzNVT2ZSdVlfMy1KV3dTZjIwaUJrMjgyWGpQRkQtdG9IcHFjM3NHQUhfUWk3RF9BalhINFFIdVNhTEx1MkVqTGhuTFJsZjAzMjdKbHBmUkg2S2x4NkRUX3o5SUY0RHZMM2Q?oc=5,Google News,Biocon FDA inspection,regulatory,2025-06-27T05:41:48.421111,0.0,0.25,0.4,0.0,0.0,0.15,-0.18757968160900382,0.4993662561416626,0.0,0.18757968160900382,0.8124203183909962,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,3.0627390448270115
2024-06-25,2024-06-25 07:00:00,Biocon Biologics receives approval from EMA to manufacture biosimilar Bevacizumab - BusinessLine,"<a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxPNTVqTXF6UWZaU2M2TDVPTUhkSHFyUEJoc0R5eDBUZ1dFbTFCVXhFZV9iRGgtNmxZREVRWWxENTVSMnU3dF9nM0tQenhla292UEVBN3B2ZVR1aTdFQUU0NVdLcjBsYmQtZ3pwTlVaa0RuajMwdjU2M0tHNzY4eUgwQkFXVGY5TWhCamlMR1REVEk0aUR1MkhMYjN1amYtVEJNdjAzdDRPNjBFaGhtRHYxcXI0b3BfTnVYaXJHRFhYb0tqZmU0azZYRlQ1Vnd5NTU5OVZMLXR2T3NvWjlVdWo0QjF30gHoAUFVX3lxTE5CcDVwTjYwMm9lQnFCeFU2NVE3WE5SOGNxLUNlVTBIOGg1aEVtWWFkVnl0cXZYWUFCcjdMWEJkSV90bW02aVFESWV0R1h4cExyYzYyLTM4RkRuV3JKNnExQkxNNFp3R1AyRF9WaXFVdlVyRWhHejE4RE0tcW14UWZLUFlQanNrMlhxdGNtdHBoQ24wT1JKSjZfUXF1b29RZmExbnYweV9FV0dqaEJkTXMwa0Y3aGdhSzZ4Z1ROaFNmaG9aT1Y5b2RSU1FfUUE1M0xVYUVxNms0eWcwaWI0SkFlSTJiVkNzZE4?oc=5"" target=""_blank"">Biocon Biologics receives approval from EMA to manufacture biosimilar Bevacizumab</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BusinessLine</font>",https://news.google.com/rss/articles/CBMi4gFBVV95cUxPNTVqTXF6UWZaU2M2TDVPTUhkSHFyUEJoc0R5eDBUZ1dFbTFCVXhFZV9iRGgtNmxZREVRWWxENTVSMnU3dF9nM0tQenhla292UEVBN3B2ZVR1aTdFQUU0NVdLcjBsYmQtZ3pwTlVaa0RuajMwdjU2M0tHNzY4eUgwQkFXVGY5TWhCamlMR1REVEk0aUR1MkhMYjN1amYtVEJNdjAzdDRPNjBFaGhtRHYxcXI0b3BfTnVYaXJHRFhYb0tqZmU0azZYRlQ1Vnd5NTU5OVZMLXR2T3NvWjlVdWo0QjF30gHoAUFVX3lxTE5CcDVwTjYwMm9lQnFCeFU2NVE3WE5SOGNxLUNlVTBIOGg1aEVtWWFkVnl0cXZYWUFCcjdMWEJkSV90bW02aVFESWV0R1h4cExyYzYyLTM4RkRuV3JKNnExQkxNNFp3R1AyRF9WaXFVdlVyRWhHejE4RE0tcW14UWZLUFlQanNrMlhxdGNtdHBoQ24wT1JKSjZfUXF1b29RZmExbnYweV9FV0dqaEJkTXMwa0Y3aGdhSzZ4Z1ROaFNmaG9aT1Y5b2RSU1FfUUE1M0xVYUVxNms0eWcwaWI0SkFlSTJiVkNzZE4?oc=5,Google News,Biocon GMP compliance,regulatory,2025-06-27T05:41:59.639188,0.0,0.5,0.4,0.0,0.0,0.2,0.3347580688345991,0.5380721783955892,0.3347580688345991,0.0,0.665241931165401,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,3.0042742065037973
2025-01-13,2025-01-13 08:00:00,Biocon share price jumps over 4% after US FDA clears Malaysian insulin facility - Mint,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxNNFNtTGxYS2tiZUtvRjJTaTg2WDk4cmcyRWxPM0x5eUwxandFX3h2ZjJ1eFdiV1ozWmd3SnEyNEp6OEQ1ZUNZTS04WGlZVzJiTzdQSmNuUGFVTno2NnQwdUE4dkhnZVJORUVtc20tdVBLVmxJS3JTdGpMamhTNk5NYlY5R3ktd0IxNE1xNGktTWg3QXJOekJZRm1JcjBpWlBnV2ZVWFh3d2xBSHBUYWhVYmRGbVk5M25fZ2ZBb3puMkN0dHExdjFMcjFFM2I1MnAtWTBHeEl3cG16bWVnQmfSAeMBQVVfeXFMTkdHUGhTLVE4SmFnVWNueTFYTmNLLTljQWhxZWJQSWJBMU1JblMteHFCcXpua2xnNTgyUWZ1Z0ZqaURNaWJLWV9fSjVfUHAyVU9mR1NtOU9ldTlCRjNrOXBFcEtNUjdENnI2QWpSOS1HMU42NHNwaG02OEdjeFpLVkRSMG93dEl3NkpkU252TUlPNkY0aGp6b21UTmJBSHg1THFJQUd5cHFFcGdMYXctSkphRjVpQm1GVXYzR3FaQ25VMFV6amF2N29MQXpwUG9IWUpEbzYyT3RDSlhybmxtME15bHc?oc=5"" target=""_blank"">Biocon share price jumps over 4% after US FDA clears Malaysian insulin facility</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>",https://news.google.com/rss/articles/CBMi3gFBVV95cUxNNFNtTGxYS2tiZUtvRjJTaTg2WDk4cmcyRWxPM0x5eUwxandFX3h2ZjJ1eFdiV1ozWmd3SnEyNEp6OEQ1ZUNZTS04WGlZVzJiTzdQSmNuUGFVTno2NnQwdUE4dkhnZVJORUVtc20tdVBLVmxJS3JTdGpMamhTNk5NYlY5R3ktd0IxNE1xNGktTWg3QXJOekJZRm1JcjBpWlBnV2ZVWFh3d2xBSHBUYWhVYmRGbVk5M25fZ2ZBb3puMkN0dHExdjFMcjFFM2I1MnAtWTBHeEl3cG16bWVnQmfSAeMBQVVfeXFMTkdHUGhTLVE4SmFnVWNueTFYTmNLLTljQWhxZWJQSWJBMU1JblMteHFCcXpua2xnNTgyUWZ1Z0ZqaURNaWJLWV9fSjVfUHAyVU9mR1NtOU9ldTlCRjNrOXBFcEtNUjdENnI2QWpSOS1HMU42NHNwaG02OEdjeFpLVkRSMG93dEl3NkpkU252TUlPNkY0aGp6b21UTmJBSHg1THFJQUd5cHFFcGdMYXctSkphRjVpQm1GVXYzR3FaQ25VMFV6amF2N29MQXpwUG9IWUpEbzYyT3RDSlhybmxtME15bHc?oc=5,Google News,Biocon insulin market share,competitive,2025-06-27T05:41:26.941345,0.0,0.25,0.2,0.16666666666666666,0.0,0.125,0.25028641937630475,0.4994727786064148,0.25028641937630475,0.0,0.7497135806236952,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,3.000859258128914
2025-02-24,2025-02-24 08:00:00,Biocon Biologics launches Stelara biosimilar YESINTEK in US for autoimmune diseases - CNBC TV18,"<a href=""https://news.google.com/rss/articles/CBMi6gFBVV95cUxOZ2Z0WVVsaGZveU5STHVTMWJDV09rYU8yTWtSNVpHTkRudjlUbWNlNEJ0RmZWWjBPUjFKM0FTUUl0ZkVEeFktOHRHQVNEWmg4ZmlLaUtoWXptZGtRdVlPS2RZSzNxc1hlM2dlOGVXZWZIUkxROWxqOGx5bFVoVkNMSnNDazRKemRXYXhJQWVWd1ZlR1Y0SkYwZklHNlZzUEY5dThxQ3BjMFVPak4wZnFpTHhDWlVkWERxdzFhWUJKRDA1UE1LODhydlVsbWlYTmFDaUlIYmY0SzcyWGlTVmFwSmZyUDVqeXFZc2fSAe8BQVVfeXFMTU90WkR2ejZkemNKWllaMkRzT3p1RmNoQXVKRnRmYnVfYXZVNUNXbDFJNHphdjZLMkJxd0xVdkphR3BhVWxmSlR1X0pzbzh0ek16M21RVFRGVEQ1SXQ0WVVxYzdxd3IxMHIybGhOMk1rQWxNaUNtOTJfSDhaZjc3MTdHdjlheVJYUm1wYnlhSU9DdzRsOE5SRXdRNGk5S2dZMDN2SEROQjRUTmZjekJxbl9lMERnSC03NzBtejdCZDUya2FlM2U4b3dMRGZYVHcyZnhYMFhkVlQ0c1pSeDc4ZVJtRW9NdlVMWC1xYnNCWHc?oc=5"" target=""_blank"">Biocon Biologics launches Stelara biosimilar YESINTEK in US for autoimmune diseases</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC TV18</font>",https://news.google.com/rss/articles/CBMi6gFBVV95cUxOZ2Z0WVVsaGZveU5STHVTMWJDV09rYU8yTWtSNVpHTkRudjlUbWNlNEJ0RmZWWjBPUjFKM0FTUUl0ZkVEeFktOHRHQVNEWmg4ZmlLaUtoWXptZGtRdVlPS2RZSzNxc1hlM2dlOGVXZWZIUkxROWxqOGx5bFVoVkNMSnNDazRKemRXYXhJQWVWd1ZlR1Y0SkYwZklHNlZzUEY5dThxQ3BjMFVPak4wZnFpTHhDWlVkWERxdzFhWUJKRDA1UE1LODhydlVsbWlYTmFDaUlIYmY0SzcyWGlTVmFwSmZyUDVqeXFZc2fSAe8BQVVfeXFMTU90WkR2ejZkemNKWllaMkRzT3p1RmNoQXVKRnRmYnVfYXZVNUNXbDFJNHphdjZLMkJxd0xVdkphR3BhVWxmSlR1X0pzbzh0ek16M21RVFRGVEQ1SXQ0WVVxYzdxd3IxMHIybGhOMk1rQWxNaUNtOTJfSDhaZjc3MTdHdjlheVJYUm1wYnlhSU9DdzRsOE5SRXdRNGk5S2dZMDN2SEROQjRUTmZjekJxbl9lMERnSC03NzBtejdCZDUya2FlM2U4b3dMRGZYVHcyZnhYMFhkVlQ0c1pSeDc4ZVJtRW9NdlVMWC1xYnNCWHc?oc=5,Google News,Biocon US market revenue,financial,2025-06-27T05:41:41.753391,0.0,0.5,0.4,0.0,0.0,0.2,0.0,0.30874993403752643,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,3.0
2021-07-30,2021-07-30 07:00:00,"Semglee, first-of-its-kind insulin product made by India’s Biocon, gets US approval - ThePrint","<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxOVFdMekpzb0hxU21fYnJNc3ViZ0xsSVEtNm5DeE5MdDdPUE92dlVXVU1FSGJkdHhQX2NJdFVsMVA0TkNBQkE5UUwxM19kSTNLQk9KbEJoOF9MZTZGV2daT2x1NUdXamtWWERnc2VQS3ctMVp4UDhDLUFUQ09vTWFELWg1THg1UDhRWGhxY184d1ZqQVpyZUd2dG4zZnRDTUZOcHAwWnNQc1g1aUJQV0t0SUV6YlFaUdIBuwFBVV95cUxNbmZoYWdwZGNiODdSNDJuVTB5a0ZVLVc1c0RtUEJiclNBQUdCMVNBRjFJV0FnT0l4elZ1UHlkWHhDeE1YVWJmWWNib1RwTndQZEc2bjBBWVoxOTYtMG1iVWw3WUVoSm9td1ROdVVKalV3YXM5clBvYWx1N2o2SDlzZVp0RzdaUEVOY0E3U0phdThQd0ktei03QlREbFVBTUtVNDZtTFVuYnFXWXlVZHZWUjhlS0kzb192QWtZ?oc=5"" target=""_blank"">Semglee, first-of-its-kind insulin product made by India’s Biocon, gets US approval</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font>",https://news.google.com/rss/articles/CBMitgFBVV95cUxOVFdMekpzb0hxU21fYnJNc3ViZ0xsSVEtNm5DeE5MdDdPUE92dlVXVU1FSGJkdHhQX2NJdFVsMVA0TkNBQkE5UUwxM19kSTNLQk9KbEJoOF9MZTZGV2daT2x1NUdXamtWWERnc2VQS3ctMVp4UDhDLUFUQ09vTWFELWg1THg1UDhRWGhxY184d1ZqQVpyZUd2dG4zZnRDTUZOcHAwWnNQc1g1aUJQV0t0SUV6YlFaUdIBuwFBVV95cUxNbmZoYWdwZGNiODdSNDJuVTB5a0ZVLVc1c0RtUEJiclNBQUdCMVNBRjFJV0FnT0l4elZ1UHlkWHhDeE1YVWJmWWNib1RwTndQZEc2bjBBWVoxOTYtMG1iVWw3WUVoSm9td1ROdVVKalV3YXM5clBvYWx1N2o2SDlzZVp0RzdaUEVOY0E3U0phdThQd0ktei03QlREbFVBTUtVNDZtTFVuYnFXWXlVZHZWUjhlS0kzb192QWtZ?oc=5,Google News,Semglee FDA approval,drug_fda,2025-06-27T05:41:06.413724,0.2,0.25,0.2,0.0,0.0,0.16,0.45155675788764166,0.7082357815424601,0.45155675788764166,0.0,0.5484432421123584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,2.9546702736629253
2024-06-24,2024-06-24 07:00:00,Biocon Biologics Receives EMA Approval for New Biosimilar Facility - newskarnataka.com,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxOVkg4Z2c3bWp6N2pCTzVxMlBUXzNHTkIwNjgzRmZHazhsdExKNV9sYjQ5Q3NJWm5KbXpBMUk5MHRUbWlSZUxWOEc5Um1ETzZLMTBLWk9ZXzI4MUU1aDVuV2pxTnBfR3V5M01BUlJreFVpVjRxdkllY1FIcldSQ2ZvanNnVm1yQ1Rzb1gzZm9LTUFSa3hwNEw3YUh2dno5WUJBcVByc3hSc1dmbGRRMTV3?oc=5"" target=""_blank"">Biocon Biologics Receives EMA Approval for New Biosimilar Facility</a>&nbsp;&nbsp;<font color=""#6f6f6f"">newskarnataka.com</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxOVkg4Z2c3bWp6N2pCTzVxMlBUXzNHTkIwNjgzRmZHazhsdExKNV9sYjQ5Q3NJWm5KbXpBMUk5MHRUbWlSZUxWOEc5Um1ETzZLMTBLWk9ZXzI4MUU1aDVuV2pxTnBfR3V5M01BUlJreFVpVjRxdkllY1FIcldSQ2ZvanNnVm1yQ1Rzb1gzZm9LTUFSa3hwNEw3YUh2dno5WUJBcVByc3hSc1dmbGRRMTV3?oc=5,Google News,Biocon manufacturing compliance,regulatory,2025-06-27T05:41:50.144260,0.0,0.5,0.4,0.0,0.0,0.2,0.3179573663381975,0.575167754017223,0.3179573663381975,0.0,0.6820426336618025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,2.9538720990145926
2024-07-02,2024-07-02 07:00:00,"FDA grants approvals to Stelara, Neupogen, Eylea biosimilars - BioWorld MedTech","<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQeEQzQXQ0YnZuSWRVclJyWjFOVG1DMVdvVDdFbUtwWWd4dDI1VVJYbWpIeW9LX01BZFdWVzM4WVlmX09YOU1pb0ExVDFBVjExVnp2bXU3OXlsNzl3V2xVUjlIdDlQVEJMSExDd2p2R2JnQndwVHVGSGh1MVdraWhTcTZVZEFCZVhIRUlTaU54cnNlbUVNVlVOMVlqNGZ5UTQ4?oc=5"" target=""_blank"">FDA grants approvals to Stelara, Neupogen, Eylea biosimilars</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BioWorld MedTech</font>",https://news.google.com/rss/articles/CBMioAFBVV95cUxQeEQzQXQ0YnZuSWRVclJyWjFOVG1DMVdvVDdFbUtwWWd4dDI1VVJYbWpIeW9LX01BZFdWVzM4WVlmX09YOU1pb0ExVDFBVjExVnp2bXU3OXlsNzl3V2xVUjlIdDlQVEJMSExDd2p2R2JnQndwVHVGSGh1MVdraWhTcTZVZEFCZVhIRUlTaU54cnNlbUVNVlVOMVlqNGZ5UTQ4?oc=5,Google News,Biocon Biologics FDA approval,regulatory,2025-06-27T05:41:56.635806,0.0,0.0,0.6,0.0,0.0,0.15,0.14659983743639302,0.4039619077046712,0.14659983743639302,0.0,0.853400162563607,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,2.939799512309179
2024-12-05,2024-12-05 08:00:00,"Growth Trends in the Insulin Biosimilar Market, Forecast to 2034 - GlobeNewswire","<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxOTVlPYjZxMnd4Y2w5TW1POGJVZ2dFWXpDek5kSkJwdHpUMXZUemc2Yk83c3Z2S1JzU3dUeU9RcTA2R1JNVFFRbWFyN3RBY2F3X0RaellfaDl1TTZYeC1BVzJTbmMzNUlmakxnbXB0UkozQzg5ZXhOemFIdTNXVnNaSVlCemttS292RmhrVGNrbkZ3cGpWT3JGaVpld3dwdmt4WlNYY3VlbzNsdVc3bmF4SzZBc1dZRDlyYloxd3lubVUza2FoVWNrN29zRWJQd1plQ2NSVklR?oc=5"" target=""_blank"">Growth Trends in the Insulin Biosimilar Market, Forecast to 2034</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GlobeNewswire</font>",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOTVlPYjZxMnd4Y2w5TW1POGJVZ2dFWXpDek5kSkJwdHpUMXZUemc2Yk83c3Z2S1JzU3dUeU9RcTA2R1JNVFFRbWFyN3RBY2F3X0RaellfaDl1TTZYeC1BVzJTbmMzNUlmakxnbXB0UkozQzg5ZXhOemFIdTNXVnNaSVlCemttS292RmhrVGNrbkZ3cGpWT3JGaVpld3dwdmt4WlNYY3VlbzNsdVc3bmF4SzZBc1dZRDlyYloxd3lubVUza2FoVWNrN29zRWJQd1plQ2NSVklR?oc=5,Google News,Biocon insulin market share,competitive,2025-06-27T05:41:26.941507,0.2,0.0,0.2,0.0,0.0,0.11000000000000001,0.25950503551390786,0.5210452650070191,0.25950503551390786,0.0,0.7404949644860921,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,2.8785151065417236
2023-07-03,2023-07-03 07:00:00,"After Five Years of Successful Experience Internationally, Biocon Biologics’ Hulio® Biosimilar to Humira®, Now Available in the United States - Biocon","<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxQNGlnUTZrU1BKeFdPT2xhblFnRkhReFlMT2Iwai16S3h3ZDN1QVRmU1Z0bjhzZ1BJa1ZkWkVxd2p0c0RtSVlaQkc5UC1uTGo5UENnZXVIeDczbDZ4VC1EbFZSOGtVVHY2c3NSOGtBOHZmb29va01rVTZlbFlWamZpTFJWbjF1U1dEMlVUNFloOWxXSWRmdlozUFRuT3lGcHlMcmtIX2pHUUFRWlNUYnNGV21lRDJmRnJxN2lUNExnSUE2RUFnWmNjRTVTTFVXSU1nOGFoZ2pmYjRwN0IzOGJsNUV1U016NUlGX0VtTURNcVV2Zw?oc=5"" target=""_blank"">After Five Years of Successful Experience Internationally, Biocon Biologics’ Hulio® Biosimilar to Humira®, Now Available in the United States</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Biocon</font>",https://news.google.com/rss/articles/CBMi8gFBVV95cUxQNGlnUTZrU1BKeFdPT2xhblFnRkhReFlMT2Iwai16S3h3ZDN1QVRmU1Z0bjhzZ1BJa1ZkWkVxd2p0c0RtSVlaQkc5UC1uTGo5UENnZXVIeDczbDZ4VC1EbFZSOGtVVHY2c3NSOGtBOHZmb29va01rVTZlbFlWamZpTFJWbjF1U1dEMlVUNFloOWxXSWRmdlozUFRuT3lGcHlMcmtIX2pHUUFRWlNUYnNGV21lRDJmRnJxN2lUNExnSUE2RUFnWmNjRTVTTFVXSU1nOGFoZ2pmYjRwN0IzOGJsNUV1U016NUlGX0VtTURNcVV2Zw?oc=5,Google News,Biocon acquisition,strategic,2025-06-27T05:42:06.349554,0.0,0.5,0.2,0.0,0.0,0.15,0.4450300379943684,0.7171726190203712,0.4450300379943684,0.0,0.5549699620056316,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,2.8350901139831053
2025-01-13,2025-01-13 08:00:00,"Biocon stock soars 4% after USFDA clears Malaysia unit, ends regulatory hurdles - Moneycontrol","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQOFBiUzRfYnRVVEpRWnpSWmVNb1Zld0JhMW1qWWtwNENsTF95SnN0ODFGLXJsLTFSSGk2RDEtLUg0aVJtYV81eXpqTURCWmlBazZkam9uWFhJczJwRGRhSk1rZVN6ZFlJeFAzQjI1SFVMZHlraUhNOEpQdzdjQV9uVWYtV0h3V2NBaTVxZWdBOGk1THMwSUlveWZSNFI0NHo4aVVRUHJfZTdkZ1lWWUlNaktjNHRHQkhwZ3hz0gHAAUFVX3lxTFBNMVZBYklqQ0dmRzNiN3RoXzhzOVU5RUdUdEtRV0o4NlVoMnIwcVlWZHVHWEk3LXdUMHBGRDRHcG0wVmdYV2oyLTAwekNaRnpJNlR2cmdLeVl4NnYxdTNfOVVBdE5uN3FXMkFPSVJheVhsS1U5Y0xLQ2g3ei1MRE90aDVSeWFuNjB6VG5JTm5WaEI0ZF9fRDh0enpDVjVJTVJXYjBCdE9WV3h0bU5rVWpjZV9fQXI2VEJPaVdtT1lKVQ?oc=5"" target=""_blank"">Biocon stock soars 4% after USFDA clears Malaysia unit, ends regulatory hurdles</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQOFBiUzRfYnRVVEpRWnpSWmVNb1Zld0JhMW1qWWtwNENsTF95SnN0ODFGLXJsLTFSSGk2RDEtLUg0aVJtYV81eXpqTURCWmlBazZkam9uWFhJczJwRGRhSk1rZVN6ZFlJeFAzQjI1SFVMZHlraUhNOEpQdzdjQV9uVWYtV0h3V2NBaTVxZWdBOGk1THMwSUlveWZSNFI0NHo4aVVRUHJfZTdkZ1lWWUlNaktjNHRHQkhwZ3hz0gHAAUFVX3lxTFBNMVZBYklqQ0dmRzNiN3RoXzhzOVU5RUdUdEtRV0o4NlVoMnIwcVlWZHVHWEk3LXdUMHBGRDRHcG0wVmdYV2oyLTAwekNaRnpJNlR2cmdLeVl4NnYxdTNfOVVBdE5uN3FXMkFPSVJheVhsS1U5Y0xLQ2g3ei1MRE90aDVSeWFuNjB6VG5JTm5WaEI0ZF9fRDh0enpDVjVJTVJXYjBCdE9WV3h0bU5rVWpjZV9fQXI2VEJPaVdtT1lKVQ?oc=5,Google News,Biocon analyst upgrade,financial,2025-06-27T05:41:46.697213,0.0,0.25,0.4,0.16666666666666666,0.0,0.175,0.021837851764869798,0.35778259773254395,0.021837851764869798,0.0,0.9781621482351301,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,2.8155135552946096
